OPEID,Name,SchoolType,Region,Drate
001636,SOUTHWESTERN ILLINOIS COLLEGE                                    ,1,05,13.8
001637,BETHANY THEOLOGICAL SEMINARY                                     ,2,05,3.8
001638,BLACK HAWK COLLEGE                                               ,1,05,8.0
001639,BLACKBURN UNIVERSITY                                             ,2,05,8.6
001640,PRAIRIE STATE COLLEGE                                            ,1,05,11.2
001641,BRADLEY UNIVERSITY                                               ,2,05,2.5
001643,SPOON RIVER COLLEGE                                              ,1,05,16.2
001648,CITY COLLEGES OF CHICAGO HARRY S TRUMAN COLLEGE                  ,1,05,12.9
001649,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO                 ,1,05,9.7
001650,CITY COLLEGES OF CHICAGO - MALCOLM X COLLEGE                     ,1,05,9.4
001652,HAROLD WASHINGTON COLLEGE                                        ,1,05,11.6
001654,CITY COLLEGES OF CHICAGO - KENNEDY KING COLLEGE                  ,1,05,14.9
001655,WILBUR WRIGHT COLLEGE                                            ,1,05,9.9
001657,MIDWESTERN UNIVERSITY                                            ,2,05,0.0
001659,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE             ,2,05,1.1
001661,CHICAGO THEOLOGICAL SEMINARY                                     ,2,05,5.8
001663,SPERTUS COLLEGE OF JUDAICA                                       ,2,05,4.1
001664,UNIVERSITY OF ST. FRANCIS                                        ,2,05,2.8
001665,COLUMBIA COLLEGE CHICAGO                                         ,2,05,6.1
001666,CONCORDIA UNIVERSITY                                             ,2,05,3.1
001669,DANVILLE AREA COMMUNITY COLLEGE                                  ,1,05,9.1
001671,DEPAUL UNIVERSITY                                                ,2,05,3.7
001674,EASTERN ILLINOIS UNIVERSITY                                      ,1,05,6.1
001675,ELGIN COMMUNITY COLLEGE                                          ,1,05,9.0
001676,ELMHURST UNIVERSITY                                              ,2,05,3.2
001678,EUREKA COLLEGE                                                   ,2,05,7.8
001681,HIGHLAND COMMUNITY COLLEGE                                       ,1,05,10.0
001682,GARRETT - EVANGELICAL THEOLOGICAL SEMINARY                       ,2,05,3.5
001684,GREENVILLE UNIVERSITY                                            ,2,05,4.9
001685,HEBREW THEOLOGICAL COLLEGE                                       ,2,05,5.4
001688,ILLINOIS COLLEGE                                                 ,2,05,6.6
001689,ILLINOIS COLLEGE OF OPTOMETRY                                    ,2,05,0.0
001691,ILLINOIS INSTITUTE OF TECHNOLOGY                                 ,2,05,1.9
001692,ILLINOIS STATE UNIVERSITY                                        ,1,05,3.6
001693,NORTHEASTERN ILLINOIS UNIVERSITY                                 ,1,05,7.0
001694,CHICAGO STATE UNIVERSITY                                         ,1,05,8.7
001696,ILLINOIS WESLEYAN UNIVERSITY                                     ,2,05,2.4
001699,JOLIET JUNIOR COLLEGE                                            ,1,05,8.9
001700,JUDSON UNIVERSITY                                                ,2,05,4.3
001701,KASKASKIA COLLEGE                                                ,1,05,12.5
001704,KNOX COLLEGE                                                     ,2,05,2.3
001705,ILLINOIS VALLEY COMMUNITY COLLEGE                                ,1,05,7.9
001706,LAKE FOREST COLLEGE                                              ,2,05,1.3
001707,LEWIS UNIVERSITY                                                 ,2,05,2.0
001708,LINCOLN CHRISTIAN UNIVERSITY                                     ,2,05,5.0
001709,LINCOLN COLLEGE                                                  ,2,05,6.1
001710,LOYOLA UNIVERSITY CHICAGO                                        ,2,05,2.7
001712,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO                           ,2,05,5.9
001716,MACCORMAC COLLEGE                                                ,2,05,22.1
001721,MCCORMICK THEOLOGICAL SEMINARY                                   ,2,05,4.2
001722,MCKENDREE UNIVERSITY                                             ,2,05,4.5
001723,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE                  ,2,05,3.9
001724,MILLIKIN UNIVERSITY                                              ,2,05,5.6
001725,MONMOUTH COLLEGE                                                 ,2,05,2.3
001727,MOODY BIBLE INSTITUTE                                            ,2,05,3.3
001728,MORTON COLLEGE                                                   ,1,05,9.8
001732,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE)                     ,2,05,0.5
001733,NATIONAL LOUIS UNIVERSITY                                        ,2,05,5.1
001734,NORTH CENTRAL COLLEGE                                            ,2,05,3.6
001735,NORTH PARK UNIVERSITY                                            ,2,05,4.4
001736,NORTHERN BAPTIST THEOLOGICAL SEMINARY                            ,2,05,4.0
001737,NORTHERN ILLINOIS UNIVERSITY                                     ,1,05,5.9
001739,NORTHWESTERN UNIVERSITY                                          ,2,05,0.6
001741,OLIVET NAZARENE UNIVERSITY                                       ,2,05,2.7
001742,ILLINOIS EASTERN COMMUNITY COLLEGES                              ,1,05,9.7
001745,QUINCY UNIVERSITY                                                ,2,05,5.1
001747,ROCK VALLEY COLLEGE                                              ,1,05,7.4
001748,ROCKFORD UNIVERSITY                                              ,2,05,7.9
001749,ROOSEVELT UNIVERSITY                                             ,2,05,5.1
001750,DOMINICAN UNIVERSITY                                             ,2,05,4.4
001752,SAUK VALLEY COMMUNITY COLLEGE                                    ,1,05,14.4
001753,SCHOOL OF THE ART INSTITUTE OF CHICAGO                           ,2,05,5.4
001758,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE                       ,1,05,7.8
001759,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE                        ,1,05,5.2
001765,UNIVERSITY OF SAINT MARY OF THE LAKE                             ,2,05,0.0
001767,BENEDICTINE UNIVERSITY                                           ,2,05,4.9
001768,SAINT XAVIER UNIVERSITY                                          ,2,05,5.2
001771,TRINITY CHRISTIAN COLLEGE                                        ,2,05,3.5
001772,TRINITY INTERNATIONAL UNIVERSITY                                 ,2,05,7.0
001773,TRITON COLLEGE                                                   ,1,05,9.7
001774,UNIVERSITY OF CHICAGO (THE)                                      ,2,05,1.0
001775,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN                          ,1,05,2.3
001776,UNIVERSITY OF ILLINOIS AT CHICAGO                                ,1,05,2.5
001778,VANDERCOOK COLLEGE OF MUSIC                                      ,2,05,8.5
001780,WESTERN ILLINOIS UNIVERSITY                                      ,1,05,7.9
001781,WHEATON COLLEGE                                                  ,2,05,0.5
001783,WORSHAM COLLEGE OF MORTUARY SCIENCE                              ,3,05,5.3
001785,ANDERSON UNIVERSITY                                              ,2,05,6.4
001786,BALL STATE UNIVERSITY                                            ,1,05,4.2
001787,BETHEL UNIVERSITY                                                ,2,05,4.6
001788,BUTLER UNIVERSITY                                                ,2,05,1.9
001789,CHRISTIAN THEOLOGICAL SEMINARY                                   ,2,05,5.2
001792,DEPAUW UNIVERSITY                                                ,2,05,1.0
001793,EARLHAM COLLEGE                                                  ,2,05,3.3
001795,UNIVERSITY OF EVANSVILLE                                         ,2,05,2.9
001798,FRANKLIN COLLEGE OF INDIANA                                      ,2,05,5.0
001799,GOSHEN COLLEGE                                                   ,2,05,4.3
001800,GRACE COLLEGE AND THEOLOGICAL SEMINARY                           ,2,05,3.1
001801,HANOVER COLLEGE                                                  ,2,05,3.4
001803,HUNTINGTON UNIVERSITY                                            ,2,05,2.4
001804,UNIVERSITY OF INDIANAPOLIS                                       ,2,05,6.3
001805,INDIANA INSTITUTE OF TECHNOLOGY                                  ,2,05,17.0
001807,INDIANA STATE UNIVERSITY                                         ,1,05,9.7
001808,UNIVERSITY OF SOUTHERN INDIANA                                   ,1,05,3.9
001809,INDIANA UNIVERSITY - BLOOMINGTON                                 ,1,05,3.4
001811,INDIANA UNIVERSITY - EAST                                        ,1,05,5.9
001813,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS              ,1,05,4.2
001814,INDIANA UNIVERSITY - KOKOMO                                      ,1,05,6.4
001815,INDIANA UNIVERSITY - NORTHWEST                                   ,1,05,5.8
001816,INDIANA UNIVERSITY - SOUTH BEND                                  ,1,05,5.2
001817,INDIANA UNIVERSITY SOUTHEAST                                     ,1,05,6.0
001820,MANCHESTER UNIVERSITY                                            ,2,05,6.7
001821,MARIAN UNIVERSITY                                                ,2,05,3.3
001822,INDIANA WESLEYAN UNIVERSITY                                      ,2,05,5.0
001823,ANABAPTIST MENNONITE BIBLICAL SEMINARY                           ,2,05,0.0
001824,OAKLAND CITY UNIVERSITY                                          ,2,05,8.1
001825,PURDUE UNIVERSITY                                                ,1,05,1.7
001827,PURDUE UNIVERSITY NORTHWEST                                      ,1,05,5.1
001828,PURDUE UNIVERSITY FORT WAYNE                                     ,1,05,5.3
001830,ROSE - HULMAN INSTITUTE OF TECHNOLOGY                            ,2,05,1.0
001832,UNIVERSITY OF SAINT FRANCIS                                      ,2,05,4.4
001834,CALUMET COLLEGE OF SAINT JOSEPH                                  ,2,05,9.2
001835,SAINT MARY OF THE WOODS COLLEGE                                  ,2,05,7.3
001836,SAINT MARY'S COLLEGE                                             ,2,05,1.2
001838,TAYLOR UNIVERSITY                                                ,2,05,4.0
001839,TRINE UNIVERSITY                                                 ,2,05,4.8
001840,UNIVERSITY OF NOTRE DAME                                         ,2,05,0.7
001842,VALPARAISO UNIVERSITY                                            ,2,05,3.0
001843,VINCENNES UNIVERSITY                                             ,1,05,16.1
001844,WABASH COLLEGE                                                   ,2,05,2.8
001846,BRIAR CLIFF UNIVERSITY                                           ,2,07,5.1
001847,BUENA VISTA UNIVERSITY                                           ,2,07,4.1
001848,SOUTHEASTERN COMMUNITY COLLEGE                                   ,1,07,11.7
001850,CENTRAL COLLEGE                                                  ,2,07,1.2
001852,CLARKE UNIVERSITY                                                ,2,07,1.5
001854,COE COLLEGE                                                      ,2,07,2.8
